ASN39051,STG Interactive SA,
ASN39052,Skanska IT Nordic Sweden AB,
ASN39055,Infinity Ltd.,
ASN39056,FIZICHNA OSOBA-PIDPRIEMEC ANOHIN IGOR VALENTINOVICH,
ASN39057,DVT-Daten-Verarbeitung-Tirol GmbH,
ASN39058,Step Logic LTD,
ASN39059,Cegeka Nederland B.V.,
ASN39060,Sainsbury's Supermarkets Ltd,
ASN39061,Digital Technology Ltd,
ASN39062,EUROBANK EFG CARDS S.A.,
ASN39063,Leitwert GmbH,
ASN39065,Southern Telecommunication Company Ltd.,
ASN39066,OJSC Kredobank,
ASN39067,ETANETAS UAB,
ASN39069,Comunidad Autonoma de la Region de Murcia,
ASN39071,"JV Optima Pharm, LTD",
ASN39072,Open Web Network Solutions SARL,
ASN39073,Branch of JSC FGC UES,
ASN39074,Sepanta Communication Development Co. Ltd,
ASN39077,Aschendorff Medien GmbH & Co. KG,
ASN39078,GDM Konsult AB,
ASN3908,"Qwest Communications Company, LLC",
ASN39081,RAL INFO SERV SRL,
ASN39082,NOVA CITYNET SRL,
ASN39084,SBA Dubrovskiy,
ASN39085,Torunski Zaklady Materialow Opatrunkowych S.A.,
ASN39087,P.A.K.T LLC,
ASN39088,Banco Santander Totta S.A.,
ASN39089,anker,
ASN3909,"Qwest Communications Company, LLC",
ASN39090,Brandl Services GmbH,
ASN39091,Hyperion S.A.,
ASN39092,Baltica Breweries OJSC,
ASN39093,WISP coverage - West of Ireland,
ASN39094,NASDAQ OMX Riga AS,
ASN39095,TURKIYE VAKIFLAR BANKASI T.A.O.,
ASN39096,Joint-stock Commercial Innovation bank UKRSIBBANK,
ASN39097,Azzurri Communications Ltd,
ASN39098,Bank Of Finland,
ASN39099,The New Economy Group GmbH,
ASN391,754th Electronic Systems Group,
ASN3910,"Qwest Communications Company, LLC",
ASN39100,Stadtverwaltung Pforzheim,
ASN39101,Piter-telecom ltd.,
ASN39102,"SatTel Corporation, Ltd.",
ASN39103,Ampletime Ltd,
ASN39104,OXEVA SAS,
ASN39105,CLASS IT OUTSOURCING S.R.L.,
ASN39107,Asociatia Interlan,
ASN39108,Standard Business & Services SRL,
ASN39109,Urzad Rejestracji Produktow Leczniczych Wyrobow Medycznych i Produktow Biobojczych,
ASN3911,Micron,
ASN39112,Biuro Informacji Kredytowej S.A.,
ASN39114,1KEY BV,
ASN39115,Virtela Communications Inc,
ASN39116,Telehouse Inter. Corp. of Europe Ltd As Number,
ASN39118,Earthgazer Limited,
ASN39119,Cool Messages Ltd.,
ASN3912,CHECS,
ASN39120,Convergenze S.p.A.,
ASN39121,Eniseyneftegas Territorial Industrial Technical Management of Communication LLC,
ASN39122,Blacknight Internet Solutions Ltd,
ASN39124,INTELTEK AS,
ASN39125,OOO KB Rubin,
ASN39126,Core Internet Limited,
ASN39127,Uteam LTD,
ASN39128,Stanchyk Yurij Mykolayovych,
ASN39129,Deutsche Messe AG,
ASN39131,State Educational Institution of higher professional Education Dagestan State University,
ASN39132,swissgrid ag,
ASN39133,Santander Consumer Bank S.A.,
ASN39134,United Network LLC,
ASN39135,Fiber 1 Ltd.,
ASN39136,Final Frontier BV,
ASN39137,Stralfors Svenska AB,
ASN39138,rrbone UG (haftungsbeschraenkt),
ASN39139,Menzies Aviation Plc,
ASN3914,Keystone Mercy Health Plan,
ASN39140,Appser Data Engineering S.L.,
ASN39141,"SOCIEDAD DE PLANIFICACION Y DESARROLLO, SOPDE,SA",
ASN39143,Scientific-Production Enterprise Business Sviaz Holding LLC,
ASN39144,Transportes Ochoa's AS Number,
ASN39145,kyberna AG,
ASN39147,Subsidiary Enterprise with Foreign Shares Book Club Family Leisure Club,
ASN39150,Transit Telecom LLC.,
ASN39151,CeTEL GmbH,
ASN39152,intY Ltd,
ASN39153,LLC SETEL,
ASN39155,Cablesur Comunicaciones S.A.,
ASN39156,First Telecom Ltd,
ASN39157,Western Union International Limited,
ASN39159,R.L Internet and Networks Ltd.,
ASN3916,Joint Intelligence Center Pacific,
ASN39161,Communication Technologies COM TEK LLC,
ASN39162,GIEPROD,
ASN39163,Econt Express OOD.,
ASN39164,Checktor Limited,
ASN39166,SAG Informatik AG,
ASN39167,OAO KALIBR,
ASN39168,WASKO S.A.,
ASN39169,AlfaCom LLC,
ASN3917,Shell Information Technology International B.V.,
ASN39170,GFKL Financial Services AG,
ASN39171,Gmina Wroclaw,
ASN39172,Merkezi Kayit Kurulusu Anonim Sirketi,
ASN39173,International Financial Data Services Limited,
ASN39174,RR Donnelley Europe Sp z o.o.,
ASN39176,PACKET GEAR SAS,
ASN39177,CIBANK AD,
ASN39178,Optilink Ltd,
ASN39179,Modrus Limited,
ASN3918,Shell Information Technology International B.V.,
ASN39180,LASOTEL SARL,
ASN39182,Seven Network Inc.,
ASN39185,Kadikoy Belediyesi,
ASN39187,Trinet Informatika d.o.o.,
ASN39188,Icon LTD,
ASN39189,PP 2K Merezha,
ASN39193,Javerdel Oy,
ASN39194,Vakka-Suomen Puhelin Oy,
ASN39195,AVIS Media Dziubinski & Gintrowicz,
ASN39197,LOS Bynett AS,
ASN39198,Blue Media S.A.,
ASN39199,Private Enterprise RadioNet,
ASN39200,Research Center of Theoretical Physics & Mathematics (IPM),
ASN39202,GCap Media plc,
ASN39205,XandraNet SRL,
ASN39206,Viapass AS Number,
ASN39209,E:labs AG,
ASN3921,General Electric Company,
ASN39211,GONETWORK LLC,
ASN39213,Adgar Investments and Development Ltd,
ASN39214,comintech,
ASN39216,AL-SARD FIBER Co. for Internet Fiber and Optical Cable Services /Ltd.,
ASN39217,ELMEC INFORMATICA S.P.A.,
ASN39218,Burda Digital Systems GmbH,
ASN39219,ENEA OPERATOR Sp z o.o,
ASN39221,ITooLabs,
ASN39222,PP Kabel-Plus,
ASN39223,Ciklum LLC,
ASN39226,First Class SRL,
ASN39227,Corpex Internet GmbH,
ASN39228,iNet,
ASN39229,PJSC Rostelecom,
ASN3923,Federal Aviation Agency,
ASN39230,PAT Myronivsky Hliboproduct,
ASN39231,Digital-Tel Net Ltd,
ASN39232,Uninet,
ASN39233,Blueface Ltd.,
ASN39234,Stone Internet Services bvba,
ASN39235,"Dat, s.r.o.",
ASN39237,I.T.S,
ASN39240,SvyazTelecom Ltd.,
ASN39241,ITS INTEGRA SAS,
ASN39242,Autonomous system for Seclan Oy,
ASN39243,PERN Przyjazn S.A.,
ASN39244,TeqnoBase B.V.,
ASN39245,Internetq Telecommunication and Internet Services SA,
ASN39246,Lulin-Net,
ASN39247,"LvivNet, Ltd.",
ASN39248,LLC NETCOM,
ASN39249,NetAssist LLC,
ASN3925,ICOnetworks,
ASN39250,HyperGrid s.r.l.,
ASN39251,Netguard Ltd,
ASN39253,Coskunoz Holding A.S.,
ASN39254,CJSC Investment Commercial European Bank,
ASN39255,Kompania Weglowa S.A.,
ASN39256,CJSC FANNET TELECOM,
ASN39257,Interactive Network Communications GmbH,
ASN3926,Fairfax County Dept of Information Technology,
ASN39260,SC Visma Software SRL,
ASN39261,LPP S.A.,
ASN39262,Khartsyzsk Tube Works OJSC,
ASN39263,"Ilimit Comunicacions, S.L. Barcelona Spain",
ASN39264,Sakha-Belcom Ltd.,
ASN39265,Stadtverwaltung der Stadt Bern,
ASN39266,OSAO RESO-Garantia,
ASN39267,Bank Koltso Urala,
ASN39268,DeLaval International AB,
ASN39269,Kaliningrad Center of Informatization and Technical Creativity,
ASN3927,"RGnet, LLC",
ASN39270,Digital River Ireland Ltd.,
ASN39271,REG.I.E.S,
ASN39273,Kalaam Telecom Bahrain B.S.C.,
ASN39274,Clal Insurance Company Ltd,
ASN39275,Byblos Bank S.A.L.,
ASN39276,Blue Screen SERV SRL,
ASN39277,Mondo-Byte SRL,
ASN39279,State Enterprise Special Telecommunications Center,
ASN39280,Ultel LLC,
ASN39285,Gartner KG,
ASN39286,NitroServ SARL,
ASN39287,Flattr AB,
ASN39288,Nette sp. z o.o. Autonomous System,
ASN39289,Limited Liability Company MegaMax,
ASN39290,METRO SYSTEMS GmbH,
ASN39291,macroIS GmbH,
ASN39292,Duocast B.V.,
ASN39293,JSC RT Center,
ASN39294,LADA-MEDIA Ltd.,
ASN39295,SWITCH IP LTD,
ASN39296,Federation Internationale de Football Association,
ASN39297,Netgroup-Kalush Ltd.,
ASN39298,SERI BILGI TEKNOLOJILERI DESTEK HIZMETLERI VE TICARET LIMITED SIRKETI,
ASN39299,GlobalLogic Ukraine Ltd.,
ASN3930,Federal Energy Regulatory Commission,
ASN39300,Private Enterprise Shtambur Mikhailo Oleksandrovich,
ASN39301,Televorgu AS,
ASN39302,Swedish Bulletin Board System - Autonomous System,
ASN39303,Company CAROLINE LLC,
ASN39306,Optic Bridge SRL,
ASN39307,Digital Communications Ltd.,
ASN39308,Andishe Sabz Khazar Autonomous System,
ASN39309,Edutel B.V.,
ASN3931,Logical Net Corporation,
ASN39310,Nitronet Sp. z.o.o.,
ASN39311,Mainstream doo Beograd,
ASN39312,LUXOFT Professional Romania SRL,
ASN39313,WT EMEA Acquisition Ltd,
ASN39315,Comcor Service LLC,
ASN39317,MegaPage Ltd.,
ASN39318,Nucleus BVBA,
ASN39319,QuestZones (Europe) Limited,
ASN39320,Actual I.T. d.d.,
ASN39321,Gazenergobank JSC,
ASN393220,ARIN Operations,
ASN393222,"InterVoice, Inc.",
ASN393225,ARIN Operations,
ASN393226,IntercontinentalExchange Inc.,
ASN393227,RTC Communications Corp.,
ASN393228,City of Vineland Board of Education,
ASN393230,Seeger Weiss LLP,
ASN393231,CLINTON MEMORIAL HOSPITAL,
ASN393233,"Aon eSolutions, Inc.",
ASN393234,"Akamai Technologies, Inc.",
ASN393238,"ImOn Communications, LLC",
ASN393239,"Higher One, Inc",
ASN39324,Mediam Oy Autonomous System,
ASN393240,BTWI Wireless Internet LLC,
ASN393241,UNION OF ORTHODOX JEWISH CONGREGATIONS OF AMERICA,
ASN393242,British Columbia Lottery Corp,
ASN393244,Overlake Hospital Medical Center,
ASN393245,Yahoo,
ASN393246,"Afilias Canada, Corp.",
ASN393247,Parkview Hospital,
ASN393248,Northside Independent School District,
ASN393249,University of British Columbia,
ASN39325,Viptelecom LLC,
ASN393251,Francis Marion University,
ASN393252,McCarthy Holdings Inc.,
ASN393253,NATIONAL POWERSPORT AUCTIONS,
ASN393255,Safety Insurance Company,
ASN393257,Lawrence University,
ASN393258,"Safety NetAccess, Inc.",
ASN393259,"Yottaa, Inc",
ASN39326,HighSpeed Office Limited,
ASN393260,"Frog Design, Inc.",
ASN393261,"Right Networks, LLC",
ASN393263,BA Telecom,
ASN393265,Lockhart Power Company,
ASN393266,HarborLite Networks LLC.,
ASN393268,"Summit Digital, INC.",
ASN39327,Caro Comp S.R.L.,
ASN393271,"Livingston and Haven, LLC",
ASN393272,Port Madison Enterprises,
ASN393273,"Education Service Center, Region 17",
ASN393274,"Darigold, Inc.",
ASN393275,Virgin Islands Next Generation Network,
ASN393276,"Chugach Electric Association, Inc.",
ASN393277,USWHSS.COM,
ASN393278,Franklin Municipal FiberNET,
ASN393279,"Technomad, LLC",
ASN393280,Callfire Inc.,
ASN393282,University of California at Berkeley,
ASN393283,NEXEO SOLUTIONS,
ASN393284,Ellucian Company LP,
ASN393285,Chicago Teachers Pension Fund,
ASN393286,Cascade Investment LLC,
ASN393287,"LeaseTeam, Inc",
ASN393288,"Zulu Internet, Inc.",
ASN393289,Mercer University,
ASN39329,Infopulse Ukraine Ltd.,
ASN393290,"Teleperformance Group, Inc.",
ASN393291,Kemper Development Company,
ASN393293,Ilitch Holdings Inc.,
ASN393295,Northland Controls,
ASN393296,Augustana College,
ASN393298,Fishers Island Telephone Corp.,
ASN393299,SkyWire Fiber LLC,
ASN3933,Oregon Public Education Network,
ASN39330,Arma-San Sp.J S.J Bartczuk W.I Kownaccy,
ASN393300,The Cato Corporation,
ASN393301,ST. JOHN CO-OPERATIVE TELEPHONE AND TELEGRAPH COMPANY,
ASN393302,St. John's College,
ASN393303,"Ryder System, Inc.",
ASN393304,Behaviour Interactive Inc.,
ASN393306,"Optimizely, Inc",
ASN393307,Cooper University Hospital,
ASN393308,City of Iowa City,
ASN393309,Bay District Schools,
ASN39331,SPD Dmitry Mihailovich Sapega,
ASN393310,Anderson Regional Medical Center,
ASN393312,TELEFLEX INCORPORATED,
ASN393313,"THE INSTITUTE FOR INTERGOVERNMENTAL RESEARCH, INC.",
ASN393314,"Uponor, Inc.",
ASN393316,"Clearpool Technologies, LLC",
ASN39332,ServerForce Ltd,
ASN393320,Forty Niners Football Company LLC,
ASN393321,AmeriGas Propane,
ASN393322,"Veramark Technologies, Inc.",
ASN393323,"Waterfurnace International, Inc",
ASN393324,"CompTIA, Inc.",
ASN393325,"New Meadowlands Stadium Co., LLC",
ASN393326,Hosting4Biz,
ASN393327,THE GEORGE W. BUSH FOUNDATION,
ASN393328,"Comnet Marketing Group, Inc.",
ASN393329,New Ashley Stewart Inc.,
ASN393330,Information Resources Incorporated,
ASN393331,"AppFolio, Inc.",
ASN393333,"Attivio, Inc.",
ASN393334,Camden City School District,
ASN393337,University of Hartford,
ASN393339,Consilio,
ASN393341,Spokane County - Information Systems Department,
ASN393343,"Quantomic, LLC",
ASN393344,Helion Automotive Technologies,
ASN393347,TollFreeForwarding.com,
ASN393348,Southern Union Conference of Seventh day Adventists,
ASN39335,Lightning Net SRL,
ASN393350,Teltrust Corp.,
ASN393351,Comprehensive Software Systems LLC,
ASN393352,CITY OF LAREDO,
ASN393353,America's Credit Union,
ASN393355,"SAMSUNG RESEARCH AMERICA, INC.",
ASN393356,ENV,
ASN393357,ENV,
ASN393361,Capital One Financial Corporation,
ASN393364,Starwood Hotels and Resorts,
ASN393365,"Alteva Solutions, Inc",
ASN393366,"Centra Health, Inc.",
ASN393367,Teton County Hospital District,
ASN393369,"RtVision, Inc.",
ASN393370,Mackenzie Partners Inc.,
ASN393371,Microbilt Corporation,
ASN393372,"Skout, Inc.",
ASN393376,"Dynamic Edge, Inc.",
ASN393377,"J. J. Keller & Associates, Inc.",
ASN393378,SAC Federal Credit Union,
ASN393379,"Seismic Exchange, Inc.",
ASN39338,Complex S.A.,
ASN393380,"Suitable Technologies, Inc.",
ASN393381,Athena Broadband,
ASN393382,Kern Family Health Care,
ASN393383,Spring Independent School District,
ASN393384,"Kollective Technology, Inc.",
ASN393386,"Day Star Data Centers, LLC",
ASN393388,HyperWALLET Systems Inc,
ASN393389,"Arcadia Everywhere Network, LLC",
ASN39339,Teleyecla S.L.,
ASN393390,"Professional Research Consultants, Inc.",
ASN393392,Pacific Northwest University of Health Sciences,
ASN393393,Amarillo ISD,
ASN393396,"Technical Momentum, LLC",
ASN393397,"Lake Region Electric Cooperative, Inc",
ASN393398,"Dallas Infrastructure Services, LLC",
ASN393399,Sandia National Labs Kauai Test Facility,
ASN393400,GOODMAN NETWORKS,
ASN393401,Hays Medical Center,
ASN393403,Cenero LLC,
ASN393404,Delval Technology Solutions LLC,
ASN393405,Saint Charles Community Unit School District 303,
ASN393406,"Digital Ocean, Inc.",
ASN393407,Floresville ISD,
ASN393408,University of Portland,
ASN393409,Indatus,
ASN39341,Acxiom U.K. Limited,
ASN393412,Monotype Imaging Inc,
ASN393413,"Scient Partners, LLC",
ASN393414,"SBM Offshore USA, Inc.",
ASN393415,"LITTLER MENDELSON, P.C.",
ASN393416,Stiles Machinery Inc,
ASN393417,SOUTH DAKOTA NETWORK,
ASN393418,"LOGIXHEALTH, INC",
ASN393419,Braun Intertec Corporation,
ASN39342,System Partners Oy,
ASN393420,EZVERIFY & VALIDATE LLC,
ASN393422,New Visions Communications Inc,
ASN393423,"RagingWire Data Centers, Inc.",
ASN393424,Toronto Internet Exchange Community,
ASN393425,California Academy of Sciences,
ASN393426,Harris Associates L.P.,
ASN393427,Visible Measures Corp.,
ASN39343,Dead Sea Works LTD,
ASN393432,Nanticoke Memorial Hospital INC,
ASN393433,"AdvantageCare Physicians, P.C.",
ASN393435,"Sansay, Inc.",
ASN393436,"San Luis Valley Rural Electric Cooperative, Inc.",
ASN393438,Calleguas Municipal Water District,
ASN393439,UltiSat Inc,
ASN393441,"Pantek, Inc.",
ASN393442,United Electric Cooperative,
ASN393443,Genesis Networks,
ASN393444,Nazdar Company,
ASN393445,Swift High Speed.com,
ASN393446,City of Cartersville,
ASN393447,Virtual Stacks LLC,
ASN393448,WORKING ASSETS INC.,
ASN393449,BLUETARP FINANCIAL,
ASN39345,BTS TELECOM & Hosting SRL,
ASN393451,On Light Aurora,
ASN393452,Flandreau Santee Sioux Tribe,
ASN393454,"L.K.L. Associates, Inc.",
ASN393455,Minnesota WiFi,
ASN393456,X - United States Steel Corporation,
ASN393457,Hamilton Community Energy,
ASN393458,Oerlikon Metco (US) Inc.,
ASN393459,"Domo, Inc.",
ASN39346,Asociatia Pentru Accesul Liber la Informatia Digitalizata OPALID,
ASN393460,CNSP,
ASN393461,Shoppers Drug Mart,
ASN393462,IDSolutions,
ASN393463,GAF,
ASN393465,"Veolia Environnement North America Operations, LLC",
ASN393466,Fibernet Monticello,
ASN393467,BOLT Fiber Optic Services,
ASN393468,Concordia University of Edmonton,
ASN393469,Lane Regional Medical Center,
ASN39347,STYLISH BY A&L SRL,
ASN393470,Mocan Media LLC,
ASN393471,"H.E. Williams, Inc.",
ASN393472,"LightSpeed Gaming, LLC",
ASN393473,Burris Logistics,
ASN393474,St. Clair County Regional Educational Service Agency,
ASN393475,Compuware Corporation,
ASN393476,EIRC,
ASN393478,"Herbalife International of America, Inc.",
ASN393479,Army Aviation Center Federal Credit Union,
ASN39348,Initiativa Ltd.,
ASN393481,CITY OF ALLENTOWN,
ASN393482,San Marcos Consolidated Independent School District,
ASN393483,Yeo & Yeo CPAs & Business Consultants,
ASN393485,Tiffany & Co.,
ASN393486,FCX Performance,
ASN393488,"Randstad North America, LP",
ASN393489,Rural Texas Broadband,
ASN393490,"Blue Jeans Network, Inc.",
ASN393491,Victor Valley Global Medical Center,
ASN393492,Underground Service Alert of Southern California,
ASN393494,"Layer3 TV, Inc.",
ASN393495,Colby-Sawyer College,
ASN393496,OMNI HOTELS MANAGEMENT CORPORATION,
ASN393497,"Reflexion Networks, Inc.",
ASN393499,"Online Tech, LLC",
ASN3935,Eastern Washington University,
ASN39350,OAO Bank Vozrozhdenie,
ASN393501,JCC,
ASN393504,XNS Technology Group Inc.,
ASN393505,Centra Credit Union,
ASN393506,"MY.COM US, INC.",
ASN393508,PERSONAL NETWORK COMPUTING,
ASN39351,31173 Services AB,
ASN393510,St Francis Healthcare System of Hawaii,
ASN393512,AGC Networks Inc,
ASN393513,Synaptics Incorporated,
ASN393515,R2net LLC,
ASN393516,EDM Americas,
ASN393517,"Tableau Software, Inc.",
ASN393518,"ClaimRemedi, Inc.",
ASN39352,AS ExpoBank,
ASN393520,"Fulcrum Technology Solutions, LLC",
ASN393521,Scott Technology Center,
ASN393522,"MetroList Services, Inc.",
ASN393523,Winnipeg Internet Exchange,
ASN393524,New Florence Telephone Company,
ASN393525,PGA Tour,
ASN393526,"Publishers Circulation Fulfillment, Inc.",
ASN393527,"ICANON Associates, Inc.",
ASN393528,"Digital River, Inc.",
ASN39353,Gobierno del Principado de Asturias,
ASN393531,The Hockaday School,
ASN393533,Royal Green Communication Corporation,
ASN393534,Federal Home Loan Bank of Des Moines,
ASN393535,Fort Bend County,
ASN393536,NTT Data,
ASN393537,EF Recovery,
ASN393538,"Alliance Coal, LLC",
ASN393539,"Tricon Energy, Inc.",
ASN39354,UAB INIT Corporation,
ASN393541,NSS Labs,
ASN393542,"The Plateau Group, Inc.",
ASN393543,IMPAQ International LLC,
ASN393544,"Jasper Technologies, Inc.",
ASN393545,"1st Class Hosting, LLC",
ASN393547,San Diego County Credit Union,
ASN393548,Bright Cloud Technologies,
ASN393551,RPX Corporation,
ASN393552,Longmont Power & Communications,
ASN393553,"Minerva Networks, Inc.",
ASN393554,"Keller Foundations, LLC",
ASN393555,"City of Baltimore, Mayor's Office of Information Technology",
ASN393556,Northside Hospital,
ASN393557,Park City Municipal Corporation,
ASN393558,"Five Star Quality Care, Inc.",
ASN39356,Avanti Broadband Ltd.,
ASN393563,"Actifio, Inc.",
ASN393564,Washington State University,
ASN393566,"InfoGenius.com, Inc",
ASN393567,Atlanticus Holdings Corporation,
ASN393568,ITT Corporation,
ASN393569,9/11 MEMORIAL,
ASN39357,Datecs Ltd.,
ASN393570,HUMAN RIGHTS WATCH,
ASN393571,"Konica Minolta Business Solutions U.S.A, Inc.",
ASN393572,"Allen Press, Inc.",
ASN393573,Fuse Telecom LLC,
ASN393574,Practising Law Institute,
ASN393576,"FMA Alliance, Ltd.",
ASN393577,Southern Coastal Cable LLC.,
ASN393579,Lee Memorial Health System,
ASN39358,Bank Al Bilad,
ASN393580,Peoples Health,
ASN393581,Wayne County Regional EducationalService Agency,
ASN393582,VIDEO DIRECT SATELLITE & ENTERTAINMENT,
ASN393583,Melville Purchasing,
ASN393584,NantCloud Services LLC,
ASN393585,Hyland Software,
ASN393587,"Ulta, Inc.",
ASN393588,Mubea,
ASN393592,Bonneville Joint School District no. 93,
ASN393593,Logos Bible Software,
ASN393594,United States Naval Observatory,
ASN393595,IPvision,
ASN393596,"T5@Los Angleles, LLC",
ASN393597,Bluewave Computing LLC,
ASN393598,Affinity Credit Union 2013,
ASN393599,PCMA,
ASN393600,Reliance Standard Life Insurance Company,
ASN393601,State of Missouri Office of Administration,
ASN393602,"Cree, Inc.",
ASN393603,Austin Board of Realtors,
ASN393605,Brazos Valley Council of Governments,
ASN393606,TechNexus LLC,
ASN393607,Innovation Place,
ASN393608,Mark Logic Corporation,
ASN39361,Intuitive IT Ltd,
ASN393610,"General Dynamics Information Technology, Inc.",
ASN393611,SAP America Inc.,
ASN393612,"General Dynamics Information Technology, Inc.",
ASN393615,Fascet LLC,
ASN393616,ISS Governance,
ASN393618,"Vision Concept Technology, LLC",
ASN393619,UBX Cloud,
ASN393620,TexasData,
ASN393622,PAFFORD MEDICAL SERVICES,
ASN393623,"Bainbridge Holdings, I LLC",
ASN393624,"Data Path, Inc.",
ASN393626,Sherwood Broadband,
ASN393627,PICTOMETRY INTERNATIONAL CORP.,
ASN393628,Controlco,
ASN393629,Green Dot Grenada Ltd,
ASN39363,Limitless Mobile GmbH,
ASN393630,Avantguard Monitoring Centers,
ASN393631,Dohmen Life Science Services,
ASN393632,The North Frontenac Telephone Corporation Limited,
ASN393633,Pratt Regional Medical Center,
ASN393635,"Area-Wide Technologies, Inc",
ASN393636,NPlus Networks,
ASN393637,"Sonavation, Inc.",
ASN393638,City of Mesquite Texas,
ASN393639,"IVDesk Minnesota, Inc.",
ASN393640,"Online Tech, LLC",
ASN393641,LendingClub Corporation,
ASN393642,PRYOR CASHMAN LLP,
ASN393643,GlobusFamily,
ASN393644,OTR Global LLC,
ASN393647,Anandar Capital Management LP,
ASN393648,Act-On Software,
ASN393649,Booz Allen Hamilton Inc.,
ASN39365,Microlines SIA,
ASN393650,CCBC,
ASN393651,Anovys LLC,
ASN393652,Cornerstone Bank,
ASN393653,Wizard Tower Techno Services,
ASN393654,Experian,
ASN393655,LendingClub Corporation,
ASN393657,Ministry of Service Alberta,
ASN393658,"Atypon Systems, Inc.",
ASN393659,North West Redwater Partnership,
ASN393660,Libera Inc.,
ASN393661,County of Nevada,
ASN393663,"Acument Global Technologies, Inc.",
ASN393664,National Committee for Quality Assurance,
ASN393665,Baker College,
ASN393667,"Farsight Security, Inc",
ASN393669,"Prime Healthcare Services, Inc.",
ASN393670,Southern Fibernet Corporation,
ASN393671,"Warren Averett, LLC",
ASN393672,ADVANCED REIMBURSEMENT MGMT,
ASN393673,John Deere Landscapes LLC,
ASN393674,"DEACONESS HOSPITAL, Inc.",
ASN393675,Unity Health Plans Insurance Corporation,
ASN393676,Zenedge LLC,
ASN393677,Provation Technologies LLC,
ASN393678,Tarbell Financial Corporation,
ASN393679,New York Prosecutors Training Institute Inc.,
ASN393680,Quadax Inc.,
ASN393681,All Blue Solutions Inc.,
ASN393682,AIsleCom,
ASN393683,Curry College,
ASN393684,ZDirect,
ASN393685,"Scopus Asset Management, L.P.",
ASN393686,G.P.N. Wireless Network Solutions Ltd.,
ASN393689,National Library of Medicine,
ASN39369,Availo Networks AB,
ASN393690,Massachusetts Maritime Academy,
ASN393691,Forum Communications Company,
ASN393692,"Electronic Arts, Inc.",
ASN393694,Hunt Companies Business Services,
ASN393695,Cooperative Response Center,
ASN393696,New Belgium Brewing Company,
ASN393698,SW USA LLC,
ASN39370,Saudi Basic Industries Co,
ASN393700,VANDHAM SECURITIES CORP,
ASN393702,"Wisconsin Vision Associates, Inc.",
ASN393703,IDEA Public Schools,
ASN393706,"Nelson Cable, Inc",
ASN393707,ABM Industries,
ASN393708,4EOS,
ASN393710,Achieve Today LLC,
ASN393712,ENTREC Corporation,
ASN393713,All Points Broadband,
ASN393714,San Diego Metropolitan Credit Union,
ASN393716,"Intrada Technologies, Inc",
ASN393717,"Puppet Labs, Inc.",
ASN393719,FiberLink,
ASN39372,Josef Edtbauer e.u.,
ASN393720,"Trilogy Global Advisors, LP",
ASN393722,Summit Ortho,
ASN393723,Michaels Energy,
ASN393724,Trident Technical College,
ASN393725,"Valence Health, Inc.",
ASN393726,"On Assignment, Inc.",
ASN393727,"The Buffalo News, Inc",
ASN393728,World Streamedia Inc.,
ASN393729,Auction.com,
ASN39373,Immobilien Scout GmbH,
ASN393730,Harvey Building Products,
ASN393731,Fusion Voice and Data Corp.,
ASN393732,Bogdan Computer Services Inc.,
ASN393733,Oxygen Technical Services Ltd,
ASN393735,goZoom.ca Inc.,
ASN393736,BTB Soft Inc.,
ASN393737,Cpuonsite,
ASN393738,Cameo Solutions,
ASN393739,"Al Jazeera International (USA), Inc.",
ASN393740,"Progressive Rural Telephone Coopreative, Inc",
ASN393743,"Advanced ICU Care, Inc.",
ASN393744,Kymeta Corporation,
ASN393745,Wi-Tronix LLC,
ASN393747,"Cu Cooperative Systems, Inc.",
ASN393748,LBMC,
ASN393749,Greenwood CPW,
ASN39375,Telekomunikacja Podlasie Sp. z o.o.,
ASN393750,Truman State University,
ASN393751,County of Berks,
ASN393753,The Brooklyn Hospital Center,
ASN393754,"Haley & Aldrich, Inc.",
ASN393756,texanscu,
ASN393757,"Bass Pro, LLC.",
ASN393758,Planet Labs Inc.,
ASN393759,"City of Austin, Texas",
ASN39376,Joint-Stock Company World Trade Center Moscow,
ASN393761,West Haymarket Joint Public Agency,
ASN393762,"Restaurant Supply Chain Solutions, LLC",
ASN393763,"CyCore Systems, Inc",
ASN393764,Dudek,
ASN393765,Faxton St Luke's Healthcare,
ASN393766,Penn Delco School District,
ASN393767,Proto Labs,
ASN393769,Leander Independent School District,
ASN39377,Samostalna Zanatska i Trgovinska Radnja Intercom Computers,
ASN393770,EcliptixNet Broadband,
ASN393771,"Tourico Holidays, Inc.",
ASN393773,"Opower, Inc.",
ASN393774,Nicolet National Bank,
ASN393775,"IP Pathways, LLC",
ASN393779,"Thermal Solutions Manufacturing, Inc",
ASN393780,Hyper Networks LLC,
ASN393781,"Helm Group, Inc.",
ASN393782,EJ Group Incorporated,
ASN393784,Experian,
ASN393786,The Doctors Clinic,
ASN393787,Citizens Energy Group,
ASN393788,"Insight Software, LLC",
ASN39379,"Uraltelebest, Ltd.",
ASN393791,BIDS Trading L.P.,
ASN393793,C-III Capital Partners LLC,
ASN393794,"Bradley Arant Boult Cummings, LLP",
ASN393795,"PTC Therapeutics, Inc",
ASN393796,Golden Belt Telephone,
ASN393797,Trac Intermodal,
ASN393798,Cooperative Personnel Services,
ASN393799,City of Odessa,
ASN39380,Paul-Ehrlich-Institut,
ASN393800,The Andrew W. Mellon Foundation,
ASN393802,Carahsoft Technology Corp.,
