"Source";"Destination";"Relationship"
6939;51752;0
6939;51754;0
6939;51782;-1
6939;51795;0
6939;51823;0
6939;51852;0
6939;51863;0
6939;51864;0
6939;51873;0
6939;51906;0
6939;51918;0
6939;51922;0
6939;51929;0
6939;51931;0
6939;51942;0
6939;51944;0
6939;51945;0
6939;51947;0
6939;51948;0
6939;51960;0
6939;51980;0
6939;51986;0
6939;52009;0
6939;52020;0
6939;52031;0
6939;52041;0
6939;52075;0
6939;52078;0
6939;52079;0
6939;52088;0
6939;52092;0
6939;52106;0
6939;52143;0
6939;52153;0
6939;52173;0
6939;52233;0
6939;52302;0
6939;52320;-1
6939;52438;-1
6939;52527;0
6939;52547;0
6939;52550;0
6939;52551;0
6939;52571;0
6939;52573;0
6939;52579;0
6939;52601;0
6939;52604;0
6939;52610;0
6939;52613;0
6939;52614;0
6939;52625;0
6939;52631;0
6939;52638;0
6939;52640;0
6939;52650;0
6939;52653;0
6939;52660;0
6939;52668;0
6939;52669;0
6939;52681;0
6939;52683;0
6939;52686;0
6939;52688;0
6939;52689;0
6939;52691;0
6939;52694;0
6939;52696;0
6939;52697;0
6939;52720;0
6939;52734;0
6939;52736;0
6939;52751;0
6939;52752;0
6939;52758;0
6939;52769;0
6939;52775;0
6939;52777;0
6939;52783;0
6939;52795;0
6939;52803;0
6939;52824;0
6939;52828;0
6939;52836;0
6939;52838;0
6939;52840;0
6939;52841;0
6939;52851;0
6939;52856;0
6939;52858;0
6939;52861;0
6939;52863;0
6939;52866;0
6939;52869;0
6939;52873;0
6939;52877;0
6939;52880;0
6939;52884;0
6939;52887;0
6939;52888;0
6939;52892;0
6939;52896;0
6939;52899;0
6939;52908;0
6939;52915;0
6939;52920;0
6939;52925;0
6939;52930;0
6939;52932;0
6939;52937;0
6939;52940;0
6939;52941;0
6939;52944;0
6939;52962;0
6939;52967;0
6939;52971;0
6939;52974;0
6939;52977;0
6939;52987;0
6939;53001;0
6939;53005;0
6939;53008;0
6939;53013;0
6939;53018;0
6939;53037;0
6939;53043;0
6939;53053;0
6939;53059;0
6939;53061;0
6939;53062;0
6939;53065;0
6939;53066;0
6939;53072;0
6939;53075;0
6939;53078;0
6939;53079;0
6939;53082;0
6939;53086;0
6939;53088;0
6939;53097;0
6939;53100;0
6939;53101;0
6939;53102;0
6939;53104;0
6939;53111;0
6939;53112;0
6939;53113;0
6939;53114;0
6939;53115;0
6939;53118;0
6939;53120;0
6939;53122;0
6939;53125;0
6939;53130;0
6939;53131;0
6939;53133;0
6939;53135;0
6939;53139;0
6939;53140;0
6939;53142;0
6939;53143;0
6939;53144;0
6939;53145;0
6939;53158;0
6939;53162;0
6939;53165;0
6939;53166;0
6939;53169;0
6939;53171;0
6939;53175;0
6939;53178;0
6939;53179;0
6939;53184;0
6939;53185;0
6939;53187;0
6939;53191;0
6939;53192;0
6939;53195;0
6939;53196;0
6939;53197;0
6939;53218;0
6939;53221;0
6939;53222;0
6939;53224;0
6939;53234;0
6939;53237;0
6939;53238;0
6939;53240;0
6939;53242;0
6939;53246;0
6939;53264;0
6939;53276;0
6939;53281;-1
6939;53301;0
6939;53338;-1
6939;53340;-1
6939;53349;-1
6939;53363;-1
6939;53389;0
6939;53403;-1
6939;53407;0
6939;53409;-1
6939;53424;-1
6939;53441;-1
6939;53459;-1
6939;53480;-1
6939;53486;-1
6939;53494;0
6939;53525;0
6939;53563;0
6939;53567;-1
6939;53582;-1
6939;53587;-1
6939;53589;0
6939;53597;-1
6939;53610;0
6939;53634;0
6939;53654;-1
6939;53678;0
6939;53708;0
6939;53717;-1
6939;53732;0
6939;53755;-1
6939;53766;0
6939;53767;0
6939;53780;-1
6939;53791;-1
6939;53813;-1
6939;53828;-1
6939;53830;-1
6939;53837;0
6939;53850;-1
6939;53869;0
6939;53889;0
6939;53893;-1
6939;53948;0
6939;54002;-1
6939;54006;-1
6939;54020;-1
6939;54039;-1
6939;54042;0
6939;54044;-1
6939;54046;-1
6939;54054;-1
6939;54098;-1
6939;54103;-1
6939;54113;0
6939;54119;-1
6939;54149;-1
6939;54154;-1
6939;54155;-1
6939;54182;-1
6939;54197;-1
6939;54210;0
6939;54219;0
6939;54235;0
6939;54288;-1
6939;54290;0
6939;54327;0
6939;54329;-1
6939;54333;-1
6939;54355;-1
6939;54359;-1
6939;54371;-1
6939;54415;0
6939;54454;-1
6939;54455;-1
6939;54470;-1
6939;54483;-1
6939;54500;-1
6939;54523;-1
6939;54527;0
6939;54533;-1
6939;54540;0
6939;54600;-1
6939;54611;0
6939;54614;-1
6939;54620;-1
6939;54634;-1
6939;54643;0
6939;54648;-1
6939;54652;-1
6939;54665;0
6939;54718;-1
6939;54728;-1
6939;54764;-1
6939;54769;-1
6939;54801;-1
6939;54804;-1
6939;54825;0
6939;54839;-1
6939;54841;-1
6939;54880;-1
6939;54905;-1
6939;54917;-1
6939;54924;-1
6939;54931;0
6939;54968;-1
6939;54972;-1
6939;55003;-1
6939;55017;-1
6939;55025;-1
6939;55039;0
6939;55064;-1
6939;55073;0
6939;55081;0
6939;55140;-1
6939;55195;-1
6939;55199;-1
6939;55216;-1
6939;55219;0
6939;55229;-1
6939;55247;-1
6939;55259;0
6939;55263;-1
6939;55293;-1
6939;55329;0
6939;55350;0
6939;55355;0
6939;55391;0
6939;55392;0
6939;55480;-1
6939;55515;-1
6939;55536;-1
6939;55561;0
6939;55569;0
6939;55651;0
6939;55653;0
6939;55658;0
6939;55669;0
6939;55685;0
6939;55720;0
6939;55799;0
6939;55819;-1
6939;55859;-1
6939;55900;0
6939;55943;-1
6939;55953;0
6939;55967;0
6939;56001;-1
6939;56038;-1
6939;56059;0
6939;56088;0
6939;56195;0
6939;56233;0
6939;56258;0
6939;56308;0
6939;56329;0
6939;56357;0
6939;56391;0
6939;56396;0
6939;56412;0
6939;56430;0
6939;56449;0
6939;56456;0
6939;56460;0
6939;56475;0
6939;56478;0
6939;56511;0
6939;56515;0
6939;56544;0
6939;56550;-1
6939;56575;0
6939;56583;0
6939;56595;0
6939;56628;0
6939;56646;0
6939;56654;0
6939;56658;0
6939;56665;0
6939;56682;0
6939;56704;0
6939;56730;0
6939;56738;0
6939;56783;0
6939;56833;0
6939;56848;0
6939;56904;0
6939;56911;0
6939;56949;0
6939;56953;0
6939;56983;0
6939;56990;0
6939;57007;0
6939;57023;0
6939;57029;0
6939;57043;0
6939;57068;0
6939;57086;0
6939;57089;0
6939;57099;-1
6939;57101;0
6939;57118;0
6939;57119;0
6939;57124;0
6939;57136;0
6939;57158;0
6939;57221;0
6939;57236;-1
6939;57239;-1
6939;57249;0
6939;57262;0
6939;57263;0
6939;57279;0
6939;57287;0
6939;57315;0
6939;57332;0
6939;57344;0
6939;57353;-1
6939;57356;0
6939;57367;0
6939;57376;0
6939;57427;0
6939;57463;0
6939;57478;0
6939;57480;0
6939;57516;0
6939;57524;0
6939;57536;0
6939;57537;-1
6939;57541;0
6939;57594;0
6939;57608;0
6939;57633;0
6939;57634;0
6939;57701;0
6939;57715;0
6939;57718;0
6939;57723;0
6939;57724;0
6939;57731;0
6939;57809;0
6939;57811;0
6939;57821;0
6939;57866;0
6939;57877;0
6939;57890;0
6939;57896;0
6939;57902;0
6939;57926;-1
6939;57928;0
6939;57945;0
6939;57976;0
6939;58002;0
6939;58010;0
6939;58073;0
6939;58138;0
6939;58177;0
6939;58209;0
6939;58226;0
6939;58243;-1
6939;58273;0
6939;58291;0
6939;58307;0
6939;58308;0
6939;58321;0
6939;58376;0
6939;58404;-1
6939;58436;0
6939;58451;0
6939;58453;0
6939;58511;-1
6939;58516;0
6939;58552;0
6939;58558;0
6939;58587;0
6939;58601;0
6939;58621;0
6939;58682;0
6939;58708;0
6939;58718;0
6939;58779;-1
6939;58907;-1
6939;58944;-1
6939;58985;-1
6939;59171;-1
6939;59214;0
6939;59253;0
6939;59261;-1
6939;59270;-1
6939;59318;0
6939;59395;0
6939;59410;0
6939;59414;0
6939;59415;0
6939;59444;0
6939;59455;0
6939;59460;-1
6939;59466;0
6939;59469;0
6939;59491;0
6939;59507;0
6939;59545;0
6939;59554;0
6939;59560;0
6939;59572;0
6939;59605;0
6939;59607;0
6939;59611;0
6939;59620;0
6939;59649;0
6939;59662;0
6939;59670;0
6939;59675;0
6939;59686;0
6939;59689;0
6939;59699;0
6939;59711;-1
6939;59742;0
6939;59750;0
6939;59752;0
6939;59758;0
6939;59761;0
6939;59771;0
6939;59799;-1
6939;59824;0
6939;59842;0
6939;59865;0
6939;59871;0
6939;59900;0
6939;59933;0
6939;59940;0
6939;59945;0
6939;59970;0
6939;59984;0
6939;59990;0
6939;60011;-1
6939;60015;0
6939;60018;0
6939;60032;0
6939;60044;-1
6939;60066;0
6939;60133;0
6939;60142;0
6939;60157;0
6939;60171;0
6939;60191;0
6939;60195;0
6939;60202;0
6939;60219;0
6939;60230;0
6939;60257;-1
6939;60277;0
6939;60280;0
6939;60294;0
6939;60319;0
6939;60357;0
6939;60362;0
6939;60427;0
6939;60444;-1
6939;60447;0
6939;60466;0
6939;60475;0
6939;60486;-1
6939;60497;0
6939;60501;0
6939;60522;0
6939;60527;0
6939;60532;0
6939;60534;0
6939;60563;0
6939;60572;0
6939;60595;0
6939;60610;0
6939;60617;0
6939;60624;0
6939;60653;-1
6939;60673;0
6939;60691;0
6939;60718;0
6939;60755;0
6939;60764;0
6939;60772;0
6939;60782;0
6939;60784;0
6939;60804;0
6939;60821;0
6939;60822;0
6939;60823;-1
6939;60868;0
6939;60884;0
6939;60890;-1
6939;60893;0
6939;60899;0
6939;60920;0
6939;60940;0
6939;60967;0
6939;61025;0
6939;61026;0
6939;61044;0
6939;61049;0
6939;61081;0
6939;61124;0
6939;61134;0
6939;61145;0
6939;61154;0
6939;61180;0
6939;61194;0
6939;61198;0
6939;61203;0
6939;61205;0
6939;61215;0
6939;61221;0
6939;61231;0
6939;61233;0
6939;61244;0
6939;61266;0
6939;61287;0
6939;61289;0
6939;61319;0
6939;61337;0
6939;61349;0
6939;61430;0
6939;61438;0
6939;61440;0
6939;61568;0
6939;61570;0
6939;61571;0
6939;61640;0
6939;61650;0
6939;61683;0
6939;61704;0
6939;61720;0
6939;61731;0
6939;61765;0
6939;61769;0
6939;61822;0
6939;61856;0
6939;61864;0
6939;61869;0
6939;61882;0
6939;61888;0
6939;61893;0
6939;61898;0
6939;61902;0
6939;61913;0
6939;61914;0
6939;61915;0
6939;61923;0
6939;61924;0
6939;61928;0
6939;61935;0
6939;61942;0
6939;61950;0
6939;61951;0
6939;61955;0
6939;62009;0
6939;62011;0
6939;62023;0
6939;62031;0
6939;62041;0
6939;62044;0
6939;62059;0
6939;62078;0
6939;62099;0
6939;62141;0
6939;62183;0
6939;62193;0
6939;62201;0
6939;62214;0
6939;62217;0
6939;62244;0
6939;62292;0
6939;62310;0
6939;62325;0
6939;62336;0
6939;62363;0
6939;62421;0
6939;62455;0
6939;62466;-1
6939;62469;-1
6939;62512;0
6939;62560;-1
6939;62567;0
6939;62586;0
6939;62622;-1
6939;62638;0
6939;62642;0
6939;62662;-1
6939;62708;-1
6939;62710;-1
6939;62713;0
6939;62715;0
6939;62717;-1
6939;62728;-1
6939;62734;-1
6939;62749;-1
6939;62756;-1
6939;62782;-1
6939;62786;-1
6939;62798;-1
6939;62809;-1
6939;62831;-1
6939;62838;0
6939;62847;-1
6939;62886;-1
6939;62887;0
6939;62915;0
6939;62929;0
6939;62943;-1
6939;62947;0
6939;62955;0
6939;63008;-1
6939;63032;-1
6939;63060;0
6939;63068;-1
6939;63124;0
6939;63125;-1
6939;63128;0
6939;63141;-1
6939;63157;0
6939;63159;-1
6939;63197;-1
6939;63199;-1
6939;63213;-1
6939;63225;-1
6939;63242;0
6939;63270;0
6939;63290;0
6939;63297;-1
6939;63311;0
6939;63343;-1
6939;63368;-1
6939;63370;-1
6939;63399;0
6939;63421;-1
6939;63440;0
6939;63442;-1
6939;63450;-1
6939;63516;0
6939;63834;-1
6939;63928;-1
6939;63949;0
6939;63955;0
6939;63956;0
6939;64200;0
6939;131165;-1
6939;131274;-1
6939;131278;-1
6939;131303;-1
6939;131744;0
6939;131759;0
6939;132016;0
6939;132132;0
6939;132142;0
6939;132169;0
6939;132203;0
6939;132252;0
6939;132267;0
6939;132412;-1
6939;132454;0
6939;132490;-1
6939;132506;0
6939;132591;0
6939;132597;-1
6939;132696;0
6939;132698;-1
6939;132730;-1
6939;132816;0
6939;132837;-1
6939;132865;0
6939;132873;-1
6939;132876;0
6939;133165;0
6939;133194;-1
6939;133229;0
6939;133352;0
6939;133380;0
6939;133385;0
6939;133613;0
6939;133734;-1
6939;133735;-1
6939;133882;-1
6939;133929;-1
6939;133950;-1
6939;134078;0
6939;134145;0
6939;134267;-1
6939;134363;0
6939;134390;0
6939;134391;-1
6939;134395;0
6939;134396;-1
6939;134399;0
6939;134616;0
6939;134672;-1
6939;135014;-1
6939;196637;0
6939;196640;0
6939;196670;0
6939;196674;-1
6939;196681;0
6939;196729;0
6939;196735;0
6939;196752;0
6939;196761;0
6939;196762;0
6939;196826;0
6939;196844;0
6939;196866;-1
6939;196881;0
6939;196883;0
6939;196890;0
6939;196922;0
6939;196925;0
6939;196927;0
6939;196928;0
6939;196965;0
6939;196967;0
6939;196969;0
6939;196979;0
6939;196983;0
6939;197000;-1
6939;197009;0
6939;197013;0
6939;197029;0
6939;197031;0
6939;197038;0
6939;197049;0
6939;197064;0
6939;197071;0
6939;197075;0
6939;197091;0
6939;197099;0
6939;197113;0
6939;197133;0
6939;197155;0
6939;197156;0
6939;197181;0
6939;197186;0
6939;197201;0
6939;197219;-1
6939;197226;0
6939;197227;0
6939;197248;-1
6939;197262;0
6939;197264;0
6939;197284;0
6939;197295;0
6939;197301;0
6939;197307;0
6939;197310;0
6939;197318;0
6939;197336;0
6939;197345;0
6939;197377;0
6939;197400;0
6939;197405;0
6939;197418;0
6939;197422;0
6939;197426;0
6939;197431;0
6939;197437;0
6939;197440;0
6939;197447;0
6939;197479;0
6939;197480;0
6939;197495;-1
6939;197502;0
6939;197503;0
6939;197506;0
6939;197532;0
6939;197540;0
6939;197541;0
6939;197549;0
6939;197551;0
6939;197572;0
6939;197588;0
6939;197589;0
6939;197595;0
6939;197615;0
6939;197617;0
6939;197645;0
6939;197653;0
6939;197667;0
6939;197669;0
6939;197672;0
6939;197696;0
6939;197697;0
6939;197698;0
6939;197709;0
6939;197721;0
6939;197727;0
6939;197731;0
6939;197744;0
6939;197747;0
6939;197790;0
6939;197809;0
6939;197811;0
6939;197833;0
6939;197837;0
6939;197839;0
6939;197849;0
6939;197853;0
6939;197892;0
6939;197898;0
6939;197922;0
6939;197977;0
6939;197979;0
6939;197981;0
6939;197985;0
6939;197999;0
6939;198000;0
6939;198004;0
6939;198007;0
6939;198018;0
6939;198035;0
6939;198040;0
6939;198047;0
6939;198067;0
6939;198072;0
6939;198073;0
6939;198091;0
6939;198093;0
6939;198111;0
6939;198126;0
6939;198151;0
6939;198184;0
6939;198187;0
6939;198191;0
6939;198203;0
6939;198214;0
6939;198216;0
6939;198228;0
6939;198230;0
6939;198232;0
6939;198235;0
6939;198240;0
6939;198249;0
6939;198271;0
6939;198277;0
6939;198282;0
6939;198287;0
6939;198290;0
6939;198313;0
6939;198317;0
6939;198334;0
6939;198335;0
6939;198362;-1
6939;198374;0
6939;198385;0
6939;198389;0
6939;198401;0
6939;198408;0
6939;198416;0
6939;198423;-1
6939;198424;0
6939;198430;0
6939;198435;0
6939;198493;0
6939;198496;0
6939;198498;0
6939;198507;0
6939;198517;0
6939;198529;0
6939;198545;0
6939;198549;0
6939;198551;0
6939;198554;0
6939;198560;0
6939;198570;0
6939;198571;0
6939;198577;-1
6939;198594;0
6939;198595;0
6939;198604;0
6939;198605;0
6939;198622;0
6939;198655;0
6939;198704;0
6939;198709;0
6939;198713;0
6939;198717;-1
6939;198719;0
6939;198721;0
6939;198726;0
6939;198736;0
6939;198738;0
6939;198743;0
6939;198766;0
6939;198777;0
6939;198781;0
6939;198792;0
6939;198831;0
6939;198896;0
6939;198906;0
6939;198909;0
6939;198913;0
6939;198921;0
6939;198924;0
6939;198930;0
6939;198935;0
6939;198945;0
6939;198948;0
6939;198979;0
6939;198988;0
6939;199026;0
6939;199057;0
6939;199061;0
6939;199071;0
6939;199075;0
6939;199091;0
6939;199101;0
6939;199103;0
6939;199113;0
6939;199121;0
6939;199125;0
6939;199138;0
6939;199139;0
6939;199150;0
6939;199181;0
6939;199188;0
6939;199201;0
6939;199204;0
6939;199218;0
6939;199248;0
6939;199250;0
6939;199256;0
6939;199275;0
6939;199286;-1
6939;199298;0
6939;199319;0
6939;199332;0
6939;199335;0
6939;199338;0
6939;199341;0
6939;199346;0
6939;199364;0
6939;199381;0
6939;199383;0
6939;199396;0
6939;199413;0
6939;199416;0
6939;199422;0
6939;199428;0
6939;199451;0
6939;199453;0
6939;199475;0
6939;199487;0
6939;199490;-1
6939;199494;0
6939;199503;0
6939;199510;0
6939;199516;-1
6939;199517;0
6939;199522;0
6939;199524;0
6939;199547;0
6939;199550;0
6939;199551;0
6939;199565;0
6939;199568;0
6939;199585;0
6939;199599;0
6939;199636;0
6939;199653;0
6939;199659;0
6939;199660;0
6939;199670;0
6939;199706;0
6939;199708;0
6939;199715;0
6939;199723;0
6939;199727;0
6939;199774;0
6939;199787;0
6939;199790;0
6939;199803;0
6939;199813;0
6939;199831;0
6939;199837;0
6939;199841;0
6939;199842;0
6939;199846;0
6939;199863;-1
6939;199891;0
6939;199903;0
6939;199937;0
6939;199939;0
6939;199941;0
6939;199943;0
6939;199947;-1
6939;199953;0
6939;199974;0
6939;199981;0
6939;200020;0
6939;200023;0
6939;200031;0
6939;200043;-1
6939;200047;0
6939;200050;0
6939;200052;0
6939;200061;0
6939;200077;0
6939;200086;0
6939;200089;0
6939;200094;0
6939;200108;0
6939;200124;0
6939;200125;0
6939;200130;0
6939;200142;0
6939;200155;0
6939;200187;0
6939;200414;0
6939;200539;0
6939;200562;0
6939;200574;0
6939;200577;0
6939;200584;-1
6939;200594;0
6939;200597;-1
6939;200625;0
6939;200668;0
6939;200671;0
6939;200672;0
6939;200700;0
6939;200753;0
6939;200759;0
6939;200780;0
6939;200794;0
6939;200889;0
6939;200904;0
6939;200937;0
6939;200966;0
6939;200995;0
6939;200999;0
6939;201001;0
6939;201020;0
6939;201035;0
6939;201049;0
6939;201053;0
6939;201054;0
6939;201058;0
6939;201068;0
6939;201080;0
6939;201122;0
6939;201146;0
6939;201163;0
6939;201206;0
6939;201213;0
6939;201214;0
6939;201222;0
6939;201229;0
6939;201290;0
6939;201292;-1
6939;201323;0
6939;201324;0
6939;201328;0
6939;201330;0
6939;201332;0
6939;201365;-1
6939;201372;0
6939;201439;0
6939;201505;0
6939;201518;0
6939;201525;-1
6939;201531;0
6939;201548;0
6939;201594;0
6939;201637;0
6939;201661;0
6939;201690;0
6939;201701;0
6939;201714;-1
6939;201722;0
6939;201730;0
6939;201754;0
6939;201764;0
6939;201791;0
6939;201808;-1
6939;201814;0
6939;201877;0
6939;201925;0
6939;201953;0
6939;201990;0
6939;202004;0
6939;202018;0
6939;202023;0
6939;202032;0
6939;202081;0
6939;202109;0
6939;202112;-1
6939;202114;-1
6939;202119;0
6939;202129;0
6939;202140;0
6939;202162;0
6939;202178;0
6939;202189;0
6939;202194;-1
6939;202203;0
6939;202220;0
6939;202222;-1
6939;202228;0
6939;203263;0
6939;203366;0
6939;203416;0
6939;203417;0
6939;203448;0
6939;203505;0
6939;203507;0
6939;203628;0
6939;203724;0
6939;203742;0
6939;203765;0
6939;203778;0
6939;203821;0
6939;203918;-1
6939;203923;0
6939;203937;0
6939;203959;0
6939;203985;0
6939;204019;0
6939;204142;0
6939;204175;-1
6939;204178;0
6939;204232;0
6939;204244;0
6939;204264;0
6939;204275;0
6939;204281;0
6939;262144;-1
6939;262273;0
6939;262288;0
6939;262293;0
6939;262294;0
6939;262298;0
6939;262301;0
6939;262310;0
6939;262320;0
6939;262329;0
6939;262333;0
6939;262336;0
6939;262343;0
6939;262344;0
6939;262346;0
6939;262353;0
6939;262354;0
6939;262363;0
6939;262369;0
6939;262372;0
6939;262375;0
6939;262393;0
6939;262401;0
6939;262402;0
6939;262412;0
6939;262413;0
6939;262417;0
6939;262420;0
6939;262427;0
6939;262428;0
6939;262429;0
6939;262434;0
6939;262435;0
6939;262444;0
6939;262446;0
6939;262448;0
6939;262454;0
6939;262456;0
6939;262457;0
6939;262462;0
6939;262463;0
6939;262464;0
6939;262469;0
6939;262476;0
6939;262478;0
6939;262493;0
6939;262499;0
6939;262501;0
6939;262502;0
6939;262503;0
6939;262505;0
6939;262539;0
6939;262544;0
6939;262545;0
6939;262557;0
6939;262558;0
6939;262561;0
6939;262565;0
6939;262568;0
6939;262575;0
6939;262585;0
6939;262588;0
6939;262589;0
6939;262595;0
6939;262599;0
6939;262607;0
6939;262609;0
6939;262610;0
6939;262612;0
6939;262620;0
6939;262632;0
6939;262650;0
6939;262658;0
6939;262659;0
6939;262660;0
6939;262664;0
6939;262666;0
6939;262667;0
6939;262669;0
6939;262673;0
6939;262675;0
6939;262680;0
6939;262684;0
6939;262686;0
6939;262688;0
6939;262695;0
6939;262696;0
6939;262699;0
6939;262700;0
6939;262704;0
6939;262706;-1
6939;262715;0
6939;262717;0
6939;262720;0
6939;262725;0
6939;262727;0
6939;262730;0
6939;262731;0
6939;262732;0
6939;262733;0
6939;262737;0
6939;262742;0
6939;262743;0
6939;262744;0
6939;262749;0
6939;262750;0
6939;262757;0
6939;262760;0
6939;262761;0
6939;262765;0
6939;262773;0
6939;262777;0
6939;262778;0
6939;262780;0
6939;262784;0
6939;262787;0
6939;262790;0
6939;262792;0
6939;262794;0
6939;262807;0
6939;262808;0
6939;262822;0
6939;262828;0
6939;262833;0
6939;262847;0
6939;262848;0
6939;262856;0
6939;262861;0
6939;262865;0
6939;262868;0
6939;262878;0
6939;262883;0
6939;262891;0
6939;262901;0
6939;262902;0
6939;262903;0
6939;262906;0
6939;262907;0
6939;262909;0
6939;262933;-1
6939;262949;0
6939;262952;0
6939;262957;0
6939;262965;0
6939;262971;0
6939;262979;0
6939;262981;0
6939;262988;0
6939;263011;0
6939;263017;0
6939;263035;0
6939;263042;0
6939;263047;0
6939;263054;0
6939;263055;0
6939;263072;0
6939;263077;0
6939;263087;0
6939;263089;0
6939;263099;0
6939;263113;0
6939;263128;0
6939;263162;0
6939;263265;0
6939;263269;0
6939;263290;0
6939;263296;0
6939;263297;0
6939;263301;0
6939;263307;0
6939;263311;0
6939;263314;0
6939;263324;0
6939;263328;0
6939;263329;0
6939;263332;0
6939;263353;0
6939;263357;0
6939;263378;0
6939;263394;0
6939;263405;0
6939;263415;0
6939;263416;0
6939;263421;0
6939;263432;0
6939;263433;0
6939;263442;0
6939;263444;0
6939;263447;0
6939;263449;0
6939;263453;0
6939;263460;0
6939;263461;0
6939;263466;0
6939;263469;0
6939;263471;0
6939;263478;0
6939;263482;0
6939;263499;0
6939;263504;0
6939;263508;0
6939;263513;0
6939;263514;0
6939;263525;0
6939;263535;0
6939;263536;0
6939;263541;0
6939;263543;0
6939;263544;0
6939;263553;0
6939;263555;0
6939;263558;0
6939;263569;0
6939;263584;0
6939;263587;0
6939;263589;0
6939;263603;0
6939;263615;0
6939;263616;0
6939;263623;0
6939;263626;0
6939;263646;0
6939;263663;0
6939;263668;0
6939;263672;0
6939;263678;0
6939;264005;0
6939;264014;0
6939;264071;0
6939;264073;0
6939;264108;0
6939;264127;0
6939;264130;0
6939;264135;0
6939;264144;0
6939;264173;0
6939;264179;0
6939;264202;0
6939;264223;0
6939;264226;0
6939;264227;0
6939;264268;0
6939;264295;0
6939;264311;0
6939;264335;0
6939;264360;0
6939;264362;0
6939;264389;0
6939;264397;0
6939;264417;0
6939;264420;0
6939;264424;0
6939;264425;0
6939;264447;0
6939;264492;0
6939;264527;0
6939;264531;0
6939;264538;0
6939;264543;0
6939;264552;0
6939;264574;0
6939;264590;0
6939;264602;0
6939;265221;0
6939;327825;0
6939;393220;0
6939;393223;0
6939;393225;0
6939;393238;-1
6939;393246;-1
6939;393259;-1
6939;393263;0
6939;393326;-1
6939;393350;-1
6939;393380;-1
6939;393406;0
6939;393455;-1
6939;393457;0
6939;393466;-1
6939;393470;0
6939;393490;0
6939;393513;-1
6939;393523;-1
6939;393545;-1
6939;393548;-1
6939;393552;-1
6939;393626;0
6939;393636;0
6939;393639;-1
6939;393667;-1
6939;393670;-1
6939;393681;-1
6939;393713;-1
6939;393717;-1
6939;393737;-1
6939;393763;-1
6939;393807;-1
6939;393884;-1
6939;393968;-1
6939;393990;0
6939;394011;-1
6939;394018;0
6939;394080;-1
6939;394111;-1
6939;394127;-1
6939;394141;-1
6939;394144;-1
6939;394149;0
6939;394337;-1
6939;394354;0
6939;394362;0
6939;394367;-1
6939;394384;-1
6939;394450;-1
6939;394452;-1
6939;394475;-1
6939;394497;-1
6939;394530;-1
6939;394625;-1
6939;394648;-1
6939;394659;0
6939;394670;0
6939;394732;0
6939;394738;-1
6939;394744;-1
7018;21;-1
7018;30;-1
7018;35;-1
7018;71;-1
7018;81;-1
7018;109;-1
7018;125;-1
7018;157;-1
7018;196;-1
7018;206;-1
7018;237;-1
7018;547;-1
7018;577;-1
7018;605;-1
7018;792;-1
7018;797;-1
7018;1226;-1
7018;1246;-1
7018;1295;-1
7018;1348;-1
7018;1355;-1
7018;1400;-1
7018;1405;-1
7018;1414;-1
7018;1415;-1
7018;1416;-1
7018;1427;-1
7018;1437;-1
7018;1438;-1
7018;1444;-1
7018;1609;-1
7018;1632;-1
7018;1640;-1
7018;1641;-1
7018;1642;-1
7018;1647;-1
7018;1668;-1
7018;1678;-1
7018;1698;-1
7018;1751;-1
7018;1761;-1
7018;1777;-1
7018;1783;-1
7018;1811;-1
7018;1906;-1
7018;1956;-1
7018;1975;-1
7018;2024;-1
7018;2031;-1
7018;2140;-1
7018;2158;-1
7018;2386;-1
7018;2538;-1
7018;2571;-1
7018;2576;-1
7018;2685;-1
7018;2686;-1
7018;2687;-1
7018;2688;-1
7018;2695;-1
7018;2717;-1
7018;2763;-1
7018;2894;-1
7018;2897;-1
7018;2923;-1
7018;2928;-1
7018;2939;-1
7018;3145;-1
7018;3147;-1
7018;3379;-1
7018;3389;-1
7018;3423;-1
7018;3446;-1
7018;3448;-1
7018;3455;-1
7018;3459;-1
7018;3465;-1
7018;3555;-1
7018;3565;-1
7018;3571;-1
7018;3573;-1
7018;3577;-1
7018;3614;-1
7018;3655;-1
7018;3709;-1
7018;3719;-1
7018;3738;-1
7018;3743;-1
7018;3770;-1
7018;3801;-1
7018;3826;-1
7018;4010;-1
7018;4057;-1
7018;4152;-1
7018;4185;-1
7018;4186;-1
7018;4188;-1
7018;4195;-1
7018;4196;-1
7018;4208;-1
7018;4243;-1
7018;4249;-1
7018;4255;-1
7018;4262;-1
7018;4263;-1
7018;4264;-1
7018;4265;-1
7018;4266;-1
7018;4267;-1
7018;4268;-1
7018;4269;-1
7018;4309;-1
7018;4356;-1
7018;4366;-1
7018;4367;-1
7018;4454;-1
7018;4466;-1
7018;4473;-1
7018;4546;-1
7018;4549;-1
7018;4775;-1
7018;4837;-1
7018;4871;-1
7018;4883;-1
7018;4884;-1
7018;4885;-1
7018;4890;-1
7018;4917;-1
7018;4927;-1
7018;4940;-1
7018;4969;-1
7018;4972;-1
7018;4985;-1
7018;4986;-1
7018;4996;-1
7018;5650;-1
7018;5672;-1
7018;5696;-1
7018;5728;-1
7018;5730;-1
7018;5752;-1
7018;5774;-1
7018;5787;-1
7018;6075;-1
7018;6109;-1
7018;6128;-1
7018;6143;-1
7018;6195;-1
7018;6231;-1
7018;6253;-1
7018;6303;-1
